ID, Nationality, Gender, Age, Degree, Hours on Readings, Hours on Assignments, Hours on Games, Hours on Internet, Exam, Grade, GradeLetter
4979, Spain, 1,24, PHD, 1, 5, 7, 7,52.40,55.32,F
4980, Spain, 1,21, PHD, 1, 5, 7, 7,77.12,76.14,C
4981, Spain, 1,25, PHD, 1, 5, 7, 7,63.50,65.24,C
4982, Spain, 1,21, PHD, 1, 5, 7, 7,40.16,55.72,F
4983, Spain, 1,22, PHD, 1, 5, 7, 7,78.34,79.11,B
4984, Spain, 1,21, PHD, 1, 5, 7, 7,63.75,69.15,C
4985, Spain, 1,21, PHD, 1, 5, 7, 7,41.61,51.57,F
4986, Spain, 1,22, PHD, 1, 5, 7, 7,45.36,66.82,C
4987, Spain, 1,26, PHD, 1, 5, 7, 7,57.26,58.20,F
4988, Spain, 1,22, PHD, 1, 5, 7, 7,70.53,74.69,C
4989, Spain, 1,26, PHD, 1, 5, 7, 7,46.65,67.14,C
4990, India, 0,23, MS, 0, 4, 11, 11,62.26,61.50,C
4991, India, 0,25, MS, 0, 4, 11, 11,79.66,84.33,B
4992, India, 0,20, MS, 0, 4, 11, 11,50.31,57.66,F
4993, India, 0,22, MS, 0, 4, 11, 11,84.08,71.90,C
4994, India, 0,21, MS, 0, 4, 11, 11,67.12,62.39,C
4995, India, 0,25, MS, 0, 4, 11, 11,57.98,68.65,C
4996, India, 0,19, MS, 0, 4, 11, 11,58.81,66.63,C
4997, India, 0,25, MS, 0, 4, 11, 11,68.91,64.75,C
4998, India, 0,24, MS, 0, 4, 11, 11,48.31,50.63,F
4999, India, 0,25, MS, 0, 4, 11, 11,57.65,56.39,F
5000, India, 0,22, MS, 0, 4, 11, 11,74.52,82.64,B
5001, India, 0,18, MS, 0, 4, 11, 11,60.80,65.15,C
5002, India, 0,20, MS, 0, 4, 11, 11,45.74,64.24,C
5003, India, 0,22, MS, 0, 4, 11, 11,42.12,59.68,C
5004, India, 0,18, MS, 0, 4, 11, 11,62.00,63.85,C
5005, India, 0,18, MS, 0, 4, 11, 11,77.26,72.47,C
5006, India, 0,22, MS, 0, 4, 11, 11,62.55,63.94,C
5007, India, 0,23, MS, 0, 4, 11, 11,83.39,79.36,B
5008, India, 0,18, MS, 0, 4, 11, 11,71.78,81.56,B
5009, India, 0,21, MS, 0, 4, 11, 11,44.91,63.67,C
5010, India, 0,23, MS, 0, 4, 11, 11,42.42,53.86,F
5011, India, 0,22, MS, 0, 4, 11, 11,74.34,82.82,B
5012, India, 0,24, MS, 0, 4, 11, 11,60.91,62.69,C
5013, India, 0,22, MS, 0, 4, 11, 11,55.39,66.32,C
5014, India, 0,20, MS, 0, 4, 11, 11,67.36,62.01,C
5015, India, 0,21, MS, 0, 4, 11, 11,48.77,55.30,F
5016, India, 0,19, MS, 0, 4, 11, 11,58.87,64.97,C
5017, India, 0,20, MS, 0, 4, 11, 11,66.34,69.82,C
5018, India, 0,19, MS, 0, 4, 11, 11,62.11,66.61,C
5019, India, 0,24, MS, 0, 4, 11, 11,82.61,73.91,C
5020, India, 0,25, MS, 0, 4, 11, 11,81.63,79.02,B
5021, India, 0,26, MS, 0, 4, 11, 11,43.71,56.20,F
5022, India, 0,22, MS, 0, 4, 11, 11,48.26,63.20,C
5023, India, 0,21, MS, 0, 4, 11, 11,46.11,57.69,F
5024, France, 0,24, MS, 0, 12, 0, 12,80.91,77.14,C
5025, France, 0,21, MS, 0, 12, 0, 12,80.84,87.93,B
5026, France, 0,21, MS, 0, 12, 0, 12,71.54,73.57,C
5027, France, 0,23, MS, 0, 12, 0, 12,71.65,70.37,C
5028, France, 0,19, MS, 0, 12, 0, 12,78.98,83.16,B
5029, France, 0,18, MS, 0, 12, 0, 12,89.99,86.94,B
5030, France, 0,26, MS, 0, 12, 0, 12,85.38,70.11,C
5031, France, 0,24, MS, 0, 12, 0, 12,72.22,85.39,B
5032, France, 0,23, MS, 0, 12, 0, 12,87.72,70.18,C
5033, France, 0,21, MS, 0, 12, 0, 12,74.45,89.89,A
5034, France, 0,20, MS, 0, 12, 0, 12,85.86,88.35,A
5035, France, 0,21, MS, 0, 12, 0, 12,73.01,81.41,B
5036, France, 0,24, MS, 0, 12, 0, 12,84.34,72.75,C
5037, France, 0,20, MS, 0, 12, 0, 12,79.90,87.78,B
5038, France, 0,22, MS, 0, 12, 0, 12,82.71,85.91,B
5039, France, 0,24, MS, 0, 12, 0, 12,85.96,78.81,C
5040, France, 0,21, MS, 0, 12, 0, 12,80.36,89.63,A
5041, France, 0,25, MS, 0, 12, 0, 12,83.73,79.10,B
5042, France, 0,21, MS, 0, 12, 0, 12,75.47,74.02,C
5043, France, 0,26, MS, 0, 12, 0, 12,76.22,76.42,C
5044, France, 0,20, MS, 0, 12, 0, 12,70.24,75.05,C
5045, France, 0,18, MS, 0, 12, 0, 12,85.28,71.69,C
5046, France, 0,22, MS, 0, 12, 0, 12,72.89,75.82,C
5047, France, 0,23, MS, 0, 12, 0, 12,87.74,73.46,C
5048, France, 0,22, MS, 0, 12, 0, 12,84.79,72.04,C
5049, France, 0,20, MS, 0, 12, 0, 12,83.55,82.25,B
5050, France, 0,19, MS, 0, 12, 0, 12,74.97,75.18,C
5051, France, 0,23, MS, 0, 12, 0, 12,77.22,86.52,B
5052, France, 0,26, MS, 0, 12, 0, 12,70.23,86.78,B
5053, France, 0,26, MS, 0, 12, 0, 12,84.48,82.79,B
5054, France, 0,22, MS, 0, 12, 0, 12,73.90,76.96,C
5055, France, 0,18, MS, 0, 12, 0, 12,80.22,78.89,C
5056, France, 0,23, MS, 0, 12, 0, 12,72.67,77.29,C
5057, France, 0,24, MS, 0, 12, 0, 12,88.97,78.43,C
5058, France, 0,19, MS, 0, 12, 0, 12,71.27,75.22,C
5059, France, 0,18, MS, 0, 12, 0, 12,89.43,81.06,B
5060, France, 0,22, MS, 0, 12, 0, 12,85.29,77.44,C
5061, France, 0,23, MS, 0, 12, 0, 12,83.84,70.30,C
5062, France, 0,20, MS, 0, 12, 0, 12,81.33,83.40,B
5063, France, 0,26, MS, 0, 12, 0, 12,70.05,83.25,B
5064, France, 0,26, MS, 0, 12, 0, 12,81.08,81.59,B
5065, France, 0,20, MS, 0, 12, 0, 12,77.14,82.76,B
5066, France, 0,24, MS, 0, 12, 0, 12,81.88,83.79,B
5067, France, 0,26, MS, 0, 12, 0, 12,73.50,84.47,B
5068, France, 0,25, MS, 0, 12, 0, 12,70.49,86.84,B
5069, France, 0,18, MS, 0, 12, 0, 12,84.25,87.79,B
5070, France, 0,20, MS, 0, 12, 0, 12,85.21,73.78,C
5071, France, 1,21, PHD, 3, 6, 10, 9,55.85,69.21,C
5072, France, 1,25, PHD, 3, 6, 10, 9,48.61,68.55,C
5073, France, 1,18, PHD, 3, 6, 10, 9,52.38,64.81,C
5074, France, 1,22, PHD, 3, 6, 10, 9,55.92,68.00,C
5075, France, 1,20, PHD, 3, 6, 10, 9,40.17,61.79,C
5076, France, 1,24, PHD, 3, 6, 10, 9,75.98,80.28,B
5077, France, 1,18, PHD, 3, 6, 10, 9,57.76,55.31,F
5078, France, 1,20, PHD, 3, 6, 10, 9,56.02,58.67,F
5079, France, 1,22, PHD, 3, 6, 10, 9,41.93,58.13,F
5080, France, 1,18, PHD, 3, 6, 10, 9,44.10,50.73,F
5081, France, 1,22, PHD, 3, 6, 10, 9,75.83,72.95,C
5082, France, 1,26, PHD, 3, 6, 10, 9,47.62,64.23,C
5083, France, 1,18, PHD, 3, 6, 10, 9,66.54,74.74,C
5084, France, 1,20, PHD, 3, 6, 10, 9,83.17,78.47,C
5085, France, 1,21, PHD, 3, 6, 10, 9,53.11,57.15,F
5086, France, 1,20, PHD, 3, 6, 10, 9,79.82,77.75,C
5087, France, 1,25, PHD, 3, 6, 10, 9,71.27,71.36,C
5088, France, 1,25, PHD, 3, 6, 10, 9,64.04,73.80,C
5089, France, 1,21, PHD, 3, 6, 10, 9,79.66,73.08,C
5090, France, 1,26, PHD, 3, 6, 10, 9,60.34,72.92,C
5091, France, 1,23, PHD, 3, 6, 10, 9,58.23,50.32,F
5092, France, 1,26, PHD, 3, 6, 10, 9,44.27,67.28,C
5093, France, 1,20, PHD, 3, 6, 10, 9,51.73,60.08,C
5094, France, 1,20, PHD, 3, 6, 10, 9,76.39,82.44,B
5095, France, 1,25, PHD, 3, 6, 10, 9,48.41,55.67,F
5096, France, 1,23, PHD, 3, 6, 10, 9,66.54,72.03,C
5097, France, 1,21, PHD, 3, 6, 10, 9,83.58,84.90,B
5098, France, 1,18, PHD, 3, 6, 10, 9,78.88,75.40,C
5099, France, 1,25, PHD, 3, 6, 10, 9,69.70,67.12,C
5100, France, 1,26, PHD, 3, 6, 10, 9,63.01,64.76,C
5101, France, 1,25, PHD, 3, 6, 10, 9,78.04,82.25,B
5102, France, 1,25, PHD, 3, 6, 10, 9,56.91,64.62,C
5103, France, 1,25, PHD, 3, 6, 10, 9,67.89,70.40,C
5104, France, 1,25, PHD, 3, 6, 10, 9,79.61,77.40,C
5105, France, 1,26, PHD, 3, 6, 10, 9,70.15,84.31,B
5106, France, 1,23, PHD, 3, 6, 10, 9,41.06,54.21,F
5107, France, 1,20, PHD, 3, 6, 10, 9,48.69,63.35,C
5108, France, 1,24, PHD, 3, 6, 10, 9,51.93,53.98,F
5109, France, 1,23, PHD, 3, 6, 10, 9,65.04,68.33,C
5110, France, 1,25, PHD, 3, 6, 10, 9,80.54,76.52,C
5111, France, 1,18, PHD, 3, 6, 10, 9,69.63,71.23,C
5112, France, 1,21, PHD, 3, 6, 10, 9,47.98,62.52,C
5113, France, 1,18, PHD, 3, 6, 10, 9,84.83,78.29,C
5114, France, 1,21, PHD, 3, 6, 10, 9,77.91,79.16,B
5115, France, 1,18, PHD, 3, 6, 10, 9,60.62,65.38,C
5116, France, 1,25, PHD, 3, 6, 10, 9,64.18,74.67,C
5117, France, 1,22, PHD, 3, 6, 10, 9,84.49,75.73,C
5118, France, 1,22, PHD, 3, 6, 10, 9,57.07,68.36,C
5119, France, 1,23, PHD, 3, 6, 10, 9,59.18,66.99,C
5120, India, 0,20, PHD, 4, 14, 14, 10,79.52,79.42,B
5121, India, 0,22, PHD, 4, 14, 14, 10,43.61,66.39,C
5122, India, 0,23, PHD, 4, 14, 14, 10,45.77,62.12,C
5123, India, 0,25, PHD, 4, 14, 14, 10,60.91,72.29,C
5124, India, 0,20, PHD, 4, 14, 14, 10,55.86,56.04,F
5125, India, 0,26, PHD, 4, 14, 14, 10,83.55,79.20,B
5126, India, 0,24, PHD, 4, 14, 14, 10,54.15,50.66,F
5127, India, 0,22, PHD, 4, 14, 14, 10,50.23,62.67,C
5128, India, 0,26, PHD, 4, 14, 14, 10,69.89,73.28,C
5129, India, 0,24, PHD, 4, 14, 14, 10,68.71,68.59,C
5130, India, 0,20, PHD, 4, 14, 14, 10,49.80,55.03,F
5131, India, 0,18, PHD, 4, 14, 14, 10,73.37,71.04,C
5132, India, 0,19, PHD, 4, 14, 14, 10,71.93,78.78,C
5133, India, 0,24, PHD, 4, 14, 14, 10,59.12,58.68,F
5134, India, 0,19, PHD, 4, 14, 14, 10,48.31,51.28,F
5135, India, 0,18, PHD, 4, 14, 14, 10,83.09,77.50,C
5136, India, 0,20, PHD, 4, 14, 14, 10,74.64,71.04,C
5137, India, 0,23, PHD, 4, 14, 14, 10,56.43,52.15,F
5138, India, 0,25, PHD, 4, 14, 14, 10,68.60,69.81,C
5139, India, 0,26, PHD, 4, 14, 14, 10,66.17,75.00,C
5140, India, 0,22, PHD, 4, 14, 14, 10,67.64,65.44,C
5141, India, 0,22, PHD, 4, 14, 14, 10,57.48,63.88,C
5142, India, 0,20, PHD, 4, 14, 14, 10,46.16,65.17,C
5143, India, 0,21, PHD, 4, 14, 14, 10,44.43,68.30,C
5144, India, 0,18, PHD, 4, 14, 14, 10,50.42,51.96,F
5145, India, 0,26, PHD, 4, 14, 14, 10,47.61,51.67,F
5146, India, 0,25, PHD, 4, 14, 14, 10,44.18,65.23,C
5147, India, 0,20, PHD, 4, 14, 14, 10,83.84,73.98,C
5148, India, 0,18, PHD, 4, 14, 14, 10,50.47,68.75,C
5149, India, 0,26, PHD, 4, 14, 14, 10,59.29,58.85,F
5150, India, 0,20, PHD, 4, 14, 14, 10,50.01,57.49,F
5151, India, 0,18, PHD, 4, 14, 14, 10,71.73,76.37,C
5152, India, 0,18, PHD, 4, 14, 14, 10,53.19,63.45,C
5153, India, 0,19, PHD, 4, 14, 14, 10,64.52,69.44,C
5154, India, 0,24, PHD, 4, 14, 14, 10,65.08,67.89,C
5155, India, 0,18, PHD, 4, 14, 14, 10,74.09,79.96,B
5156, India, 0,21, PHD, 4, 14, 14, 10,62.51,70.03,C
5157, India, 0,19, PHD, 4, 14, 14, 10,40.69,64.07,C
5158, India, 0,25, PHD, 4, 14, 14, 10,77.94,77.42,C
5159, India, 0,26, PHD, 4, 14, 14, 10,75.29,81.32,B
5160, India, 0,24, PHD, 4, 14, 14, 10,74.92,81.40,B
5161, India, 0,20, PHD, 4, 14, 14, 10,63.85,65.54,C
5162, India, 0,18, PHD, 4, 14, 14, 10,68.50,60.36,C
5163, India, 0,18, PHD, 4, 14, 14, 10,67.54,61.42,C
5164, India, 0,23, PHD, 4, 14, 14, 10,82.51,77.96,C
5165, India, 0,20, PHD, 4, 14, 14, 10,68.44,62.95,C
5166, India, 0,26, PHD, 4, 14, 14, 10,84.67,74.75,C
5167, India, 0,19, PHD, 4, 14, 14, 10,80.66,84.63,B
5168, India, 0,22, PHD, 4, 14, 14, 10,72.41,82.04,B
5169, India, 0,21, PHD, 4, 14, 14, 10,63.84,60.85,C
5170, India, 0,22, PHD, 4, 14, 14, 10,44.18,55.50,F
5171, India, 0,24, PHD, 4, 14, 14, 10,65.94,63.04,C
5172, India, 0,23, PHD, 4, 14, 14, 10,52.20,57.23,F
5173, China, 0,23, PHD, 2, 13, 11, 8,42.65,65.47,C
5174, China, 0,22, PHD, 2, 13, 11, 8,58.63,65.52,C
5175, China, 0,20, PHD, 2, 13, 11, 8,75.67,75.19,C
5176, China, 0,21, PHD, 2, 13, 11, 8,81.41,81.88,B
5177, China, 0,22, PHD, 2, 13, 11, 8,78.76,82.65,B
5178, China, 0,26, PHD, 2, 13, 11, 8,44.33,68.44,C
5179, China, 0,24, PHD, 2, 13, 11, 8,75.90,75.75,C
5180, China, 0,20, PHD, 2, 13, 11, 8,57.07,58.54,F
5181, China, 0,26, PHD, 2, 13, 11, 8,42.15,54.17,F
5182, China, 0,25, PHD, 2, 13, 11, 8,80.57,73.77,C
5183, China, 0,23, PHD, 2, 13, 11, 8,43.97,54.75,F
5184, China, 0,20, PHD, 2, 13, 11, 8,47.14,64.15,C
5185, China, 0,19, PHD, 2, 13, 11, 8,47.24,68.62,C
5186, China, 0,21, PHD, 2, 13, 11, 8,59.35,60.70,C
5187, China, 0,25, PHD, 2, 13, 11, 8,49.77,50.45,F
5188, China, 0,18, PHD, 2, 13, 11, 8,83.12,79.52,B
5189, China, 0,18, PHD, 2, 13, 11, 8,68.21,71.06,C
5190, China, 0,19, PHD, 2, 13, 11, 8,71.40,80.30,B
5191, China, 0,18, PHD, 2, 13, 11, 8,50.25,57.31,F
5192, China, 0,26, PHD, 2, 13, 11, 8,82.97,71.72,C
5193, China, 0,26, PHD, 2, 13, 11, 8,75.88,74.98,C
5194, China, 0,26, PHD, 2, 13, 11, 8,83.87,71.88,C
5195, China, 0,24, PHD, 2, 13, 11, 8,79.24,79.01,B
5196, China, 0,25, PHD, 2, 13, 11, 8,67.41,73.58,C
5197, China, 0,25, PHD, 2, 13, 11, 8,63.24,64.51,C
5198, China, 0,22, PHD, 2, 13, 11, 8,50.56,65.79,C
5199, China, 0,19, PHD, 2, 13, 11, 8,77.03,77.92,C
5200, China, 0,18, PHD, 2, 13, 11, 8,62.89,74.93,C
5201, China, 0,22, PHD, 2, 13, 11, 8,47.27,68.00,C
5202, China, 0,19, PHD, 2, 13, 11, 8,66.63,68.09,C
5203, China, 0,22, PHD, 2, 13, 11, 8,58.58,63.48,C
5204, China, 0,25, PHD, 2, 13, 11, 8,67.55,72.69,C
5205, China, 0,26, PHD, 2, 13, 11, 8,66.61,73.36,C
5206, China, 0,22, PHD, 2, 13, 11, 8,56.56,60.17,C
5207, China, 0,22, PHD, 2, 13, 11, 8,68.74,60.99,C
5208, China, 0,18, PHD, 2, 13, 11, 8,49.87,52.80,F
5209, China, 0,20, PHD, 2, 13, 11, 8,46.33,59.30,C
5210, China, 0,19, PHD, 2, 13, 11, 8,70.85,79.47,B
5211, China, 0,23, PHD, 2, 13, 11, 8,55.85,64.10,C
5212, China, 0,20, PHD, 2, 13, 11, 8,82.73,84.47,B
5213, China, 0,23, PHD, 2, 13, 11, 8,40.30,62.75,C
5214, China, 0,26, PHD, 2, 13, 11, 8,73.86,73.40,C
5215, China, 0,24, PHD, 2, 13, 11, 8,65.46,66.19,C
5216, China, 0,20, PHD, 2, 13, 11, 8,71.99,79.58,B
5217, China, 0,23, PHD, 2, 13, 11, 8,51.33,69.94,C
5218, China, 0,20, PHD, 2, 13, 11, 8,79.45,79.55,B
5219, China, 0,25, PHD, 2, 13, 11, 8,59.06,55.12,F
5220, China, 0,19, PHD, 2, 13, 11, 8,41.87,55.17,F
5221, China, 0,18, PHD, 2, 13, 11, 8,62.24,66.33,C
5222, China, 0,26, PHD, 2, 13, 11, 8,43.85,52.12,F
5223, China, 0,23, PHD, 2, 13, 11, 8,71.79,74.73,C
5224, China, 0,19, PHD, 2, 13, 11, 8,70.90,72.94,C
5225, Spain, 0,25, PHD, 2, 6, 14, 8,75.37,71.80,C
5226, Spain, 0,20, PHD, 2, 6, 14, 8,60.61,72.94,C
5227, Spain, 0,26, PHD, 2, 6, 14, 8,52.50,54.66,F
5228, Spain, 0,19, PHD, 2, 6, 14, 8,77.99,70.54,C
5229, Spain, 0,22, PHD, 2, 6, 14, 8,60.49,70.66,C
5230, Spain, 0,18, PHD, 2, 6, 14, 8,68.46,70.36,C
5231, Spain, 0,22, PHD, 2, 6, 14, 8,80.04,79.67,B
5232, Spain, 0,18, PHD, 2, 6, 14, 8,47.63,52.91,F
5233, Spain, 0,20, PHD, 2, 6, 14, 8,81.10,70.73,C
5234, Spain, 0,25, PHD, 2, 6, 14, 8,70.65,81.04,B
5235, Spain, 0,20, PHD, 2, 6, 14, 8,64.56,68.79,C
5236, Spain, 0,21, PHD, 2, 6, 14, 8,61.92,65.46,C
5237, Spain, 0,26, PHD, 2, 6, 14, 8,76.24,72.23,C
5238, Spain, 0,23, PHD, 2, 6, 14, 8,72.35,74.49,C
5239, Spain, 0,22, PHD, 2, 6, 14, 8,67.54,61.61,C
5240, Spain, 0,25, PHD, 2, 6, 14, 8,74.32,72.52,C
5241, Spain, 0,24, PHD, 2, 6, 14, 8,40.74,52.44,F
5242, Spain, 0,19, PHD, 2, 6, 14, 8,55.75,57.84,F
5243, Spain, 0,22, PHD, 2, 6, 14, 8,43.67,54.56,F
5244, Spain, 0,20, PHD, 2, 6, 14, 8,62.71,67.24,C
5245, Spain, 0,20, PHD, 2, 6, 14, 8,43.62,51.00,F
5246, Spain, 0,23, PHD, 2, 6, 14, 8,73.47,82.99,B
5247, Spain, 0,20, PHD, 2, 6, 14, 8,63.36,70.56,C
5248, Spain, 0,22, PHD, 2, 6, 14, 8,62.18,72.00,C
5249, Spain, 0,18, PHD, 2, 6, 14, 8,65.14,67.97,C
5250, Spain, 0,26, PHD, 2, 6, 14, 8,73.68,75.67,C
5251, Spain, 0,26, PHD, 2, 6, 14, 8,82.41,82.81,B
5252, Spain, 0,25, PHD, 2, 6, 14, 8,82.14,70.35,C
5253, Spain, 0,23, PHD, 2, 6, 14, 8,43.84,58.93,F
5254, Spain, 0,20, PHD, 2, 6, 14, 8,72.81,80.84,B
5255, Spain, 0,23, PHD, 2, 6, 14, 8,47.74,57.13,F
5256, Spain, 0,23, PHD, 2, 6, 14, 8,65.22,73.25,C
5257, Spain, 0,23, PHD, 2, 6, 14, 8,64.43,69.71,C
5258, Spain, 0,21, PHD, 2, 6, 14, 8,65.02,68.75,C
5259, Spain, 0,23, PHD, 2, 6, 14, 8,57.18,67.38,C
5260, Spain, 0,19, PHD, 2, 6, 14, 8,46.05,64.73,C
5261, Spain, 0,25, PHD, 2, 6, 14, 8,55.71,63.09,C
5262, Spain, 0,19, PHD, 2, 6, 14, 8,61.62,66.29,C
5263, Spain, 0,25, PHD, 2, 6, 14, 8,80.43,82.76,B
5264, Spain, 0,19, PHD, 2, 6, 14, 8,81.90,72.03,C
5265, Spain, 0,21, PHD, 2, 6, 14, 8,44.35,58.92,F
5266, Spain, 0,21, PHD, 2, 6, 14, 8,46.27,57.02,F
5267, Spain, 0,23, PHD, 2, 6, 14, 8,76.57,81.30,B
5268, Spain, 0,24, PHD, 2, 6, 14, 8,41.03,67.40,C
5269, Spain, 0,21, PHD, 2, 6, 14, 8,79.06,77.63,C
5270, Spain, 0,18, PHD, 2, 6, 14, 8,43.31,68.18,C
5271, Spain, 0,26, PHD, 2, 6, 14, 8,43.73,50.04,F
5272, Spain, 0,25, PHD, 2, 6, 14, 8,47.34,50.29,F
5273, Spain, 0,26, PHD, 2, 6, 14, 8,80.83,70.44,C
5274, Spain, 0,26, PHD, 2, 6, 14, 8,59.05,64.54,C
5275, Spain, 1,19, BS, 5, 0, 9, 5,55.85,68.11,C
5276, Spain, 1,23, BS, 5, 0, 9, 5,76.22,72.30,C
5277, Spain, 1,23, BS, 5, 0, 9, 5,41.64,58.50,F
5278, Spain, 1,21, BS, 5, 0, 9, 5,68.72,67.43,C
5279, Spain, 1,24, BS, 5, 0, 9, 5,51.75,67.20,C
5280, Spain, 1,21, BS, 5, 0, 9, 5,46.92,50.49,F
5281, Spain, 1,20, BS, 5, 0, 9, 5,46.40,50.79,F
5282, Spain, 1,25, BS, 5, 0, 9, 5,60.85,60.59,C
5283, Spain, 1,23, BS, 5, 0, 9, 5,48.36,56.14,F
5284, Spain, 1,18, BS, 5, 0, 9, 5,71.96,80.53,B
5285, Spain, 1,18, BS, 5, 0, 9, 5,54.22,56.38,F
5286, Spain, 1,22, BS, 5, 0, 9, 5,50.58,62.01,C
5287, Spain, 1,22, BS, 5, 0, 9, 5,78.88,80.94,B
5288, Spain, 1,21, BS, 5, 0, 9, 5,68.69,67.94,C
5289, Spain, 1,22, BS, 5, 0, 9, 5,45.50,68.29,C
5290, Spain, 1,23, BS, 5, 0, 9, 5,78.16,77.04,C
5291, Spain, 1,23, BS, 5, 0, 9, 5,65.66,63.78,C
5292, Spain, 1,26, BS, 5, 0, 9, 5,53.98,68.60,C
5293, Spain, 1,18, BS, 5, 0, 9, 5,42.54,51.86,F
5294, Spain, 1,18, BS, 5, 0, 9, 5,42.71,68.09,C
5295, Spain, 1,23, BS, 5, 0, 9, 5,58.31,67.21,C
5296, Spain, 1,18, BS, 5, 0, 9, 5,51.28,51.20,F
5297, Spain, 1,26, BS, 5, 0, 9, 5,56.33,59.03,C
5298, Spain, 1,22, BS, 5, 0, 9, 5,47.49,68.90,C
5299, Spain, 1,23, BS, 5, 0, 9, 5,78.89,83.23,B
5300, Spain, 1,23, BS, 5, 0, 9, 5,49.64,66.50,C
5301, Spain, 1,22, BS, 5, 0, 9, 5,83.26,84.75,B
5302, Spain, 1,18, BS, 5, 0, 9, 5,50.44,60.68,C
5303, Spain, 1,22, BS, 5, 0, 9, 5,55.28,66.77,C
5304, Spain, 1,21, BS, 5, 0, 9, 5,76.28,84.52,B
5305, Spain, 1,21, BS, 5, 0, 9, 5,69.85,74.63,C
5306, Spain, 1,25, BS, 5, 0, 9, 5,83.46,78.84,C
5307, Spain, 1,23, BS, 5, 0, 9, 5,62.39,65.22,C
5308, Spain, 1,18, BS, 5, 0, 9, 5,66.11,70.17,C
5309, Spain, 1,21, BS, 5, 0, 9, 5,40.05,58.37,F
5310, Spain, 1,25, BS, 5, 0, 9, 5,41.63,67.53,C
5311, Spain, 1,18, BS, 5, 0, 9, 5,69.68,74.04,C
5312, Spain, 1,21, BS, 5, 0, 9, 5,44.24,52.19,F
5313, Spain, 1,26, BS, 5, 0, 9, 5,72.14,79.01,B
5314, Spain, 1,20, BS, 5, 0, 9, 5,81.36,70.86,C
5315, Spain, 1,26, BS, 5, 0, 9, 5,53.04,52.17,F
5316, Spain, 1,18, BS, 5, 0, 9, 5,78.52,78.36,C
5317, Spain, 1,25, BS, 5, 0, 9, 5,43.92,55.93,F
5318, Spain, 1,18, BS, 5, 0, 9, 5,72.11,72.85,C
5319, Spain, 1,20, BS, 5, 0, 9, 5,73.67,71.00,C
5320, Spain, 1,19, BS, 5, 0, 9, 5,42.04,51.40,F
5321, Spain, 1,20, BS, 5, 0, 9, 5,48.75,62.34,C
5322, Spain, 1,23, BS, 5, 0, 9, 5,53.84,58.94,F
5323, Spain, 1,24, BS, 5, 0, 9, 5,84.67,72.07,C
5324, Spain, 1,22, BS, 5, 0, 9, 5,60.79,67.19,C
5325, Spain, 1,23, BS, 5, 0, 9, 5,65.56,69.94,C
5326, China, 0,18, BS, 6, 8, 13, 6,70.78,77.39,C
5327, China, 0,23, BS, 6, 8, 13, 6,72.13,76.30,C
5328, China, 0,18, BS, 6, 8, 13, 6,60.15,63.09,C
5329, China, 0,19, BS, 6, 8, 13, 6,65.01,73.34,C
5330, China, 0,18, BS, 6, 8, 13, 6,57.68,50.14,F
5331, China, 0,23, BS, 6, 8, 13, 6,56.51,63.96,C
5332, China, 0,22, BS, 6, 8, 13, 6,75.99,75.57,C
5333, China, 0,19, BS, 6, 8, 13, 6,65.27,70.28,C
5334, China, 0,21, BS, 6, 8, 13, 6,62.37,63.85,C
5335, China, 0,22, BS, 6, 8, 13, 6,76.92,75.83,C
5336, China, 0,22, BS, 6, 8, 13, 6,67.73,67.94,C
5337, China, 0,18, BS, 6, 8, 13, 6,68.60,65.86,C
5338, China, 0,22, BS, 6, 8, 13, 6,77.62,79.62,B
5339, China, 0,20, BS, 6, 8, 13, 6,62.94,71.70,C
5340, China, 0,19, BS, 6, 8, 13, 6,83.31,78.01,C
5341, China, 0,26, BS, 6, 8, 13, 6,54.16,62.06,C
5342, China, 0,20, BS, 6, 8, 13, 6,75.73,72.73,C
5343, China, 0,18, BS, 6, 8, 13, 6,55.36,50.81,F
5344, China, 0,26, BS, 6, 8, 13, 6,60.75,62.68,C
5345, China, 0,23, BS, 6, 8, 13, 6,80.18,78.37,C
5346, China, 0,22, BS, 6, 8, 13, 6,83.83,72.89,C
5347, China, 0,21, BS, 6, 8, 13, 6,63.11,65.73,C
5348, China, 0,21, BS, 6, 8, 13, 6,79.30,75.58,C
5349, China, 0,20, BS, 6, 8, 13, 6,48.15,68.40,C
5350, China, 0,18, BS, 6, 8, 13, 6,46.86,66.10,C
5351, China, 0,18, BS, 6, 8, 13, 6,58.66,52.27,F
5352, China, 0,21, BS, 6, 8, 13, 6,53.16,68.17,C
5353, China, 0,20, BS, 6, 8, 13, 6,60.46,60.73,C
5354, China, 0,26, BS, 6, 8, 13, 6,64.00,70.62,C
5355, China, 0,20, BS, 6, 8, 13, 6,79.92,76.56,C
5356, China, 0,18, BS, 6, 8, 13, 6,51.76,64.40,C
5357, China, 0,19, BS, 6, 8, 13, 6,58.77,61.83,C
5358, China, 0,25, BS, 6, 8, 13, 6,79.01,83.27,B
5359, China, 0,21, BS, 6, 8, 13, 6,47.48,56.77,F
5360, China, 0,22, BS, 6, 8, 13, 6,59.52,63.37,C
5361, China, 0,25, BS, 6, 8, 13, 6,51.02,64.96,C
5362, China, 0,23, BS, 6, 8, 13, 6,49.20,56.07,F
5363, China, 0,20, BS, 6, 8, 13, 6,61.26,66.80,C
